Track title,Embedding
البنت الشلبيه,"[-0.5473645925521851, 0.12684890627861023, -0.005003842059522867, -1.166032314300537, 1.283080816268921, 0.11170189082622528, 1.1052422523498535, 0.307810515165329, 0.20045854151248932, 0.48212581872940063, -0.25234097242355347, -0.3748428225517273, -0.5389807224273682, 0.0616142563521862, 0.06762348115444183, -0.31932300329208374, 1.003442645072937, 0.37933748960494995, -0.14898799359798431, -0.08805293589830399, 1.0794038772583008, -0.30909666419029236, 0.2879990339279175, -3.2624335289001465, 0.30612123012542725, -0.18060041964054108, 0.27008262276649475, 0.44956859946250916, 0.04219227284193039, -0.914708137512207, -2.4621939659118652, -0.16048195958137512, 0.041904982179403305, -0.7796012759208679, 0.45878738164901733, 0.2436460554599762, 0.9607225656509399, -1.051439881324768, 0.8919689655303955, 0.09484684467315674, -0.17041751742362976, 0.16745689511299133, -0.2912345230579376, 0.16239193081855774, -0.10181543231010437, -0.8430476188659668, -0.6527596116065979, 0.17889711260795593, 0.4207296669483185, 0.6368629336357117, -0.22348695993423462, 0.8430110812187195, 0.09771623462438583, 0.20177312195301056, -0.25344735383987427, 0.7332572937011719, -0.6765788197517395, -0.1686214953660965, -0.9665524959564209, 0.7266963124275208, 0.41243407130241394, 0.19928547739982605, 0.3100930154323578, -0.10891444981098175, -0.49502280354499817, 0.27753981947898865, -0.18208202719688416, 0.03388724476099014, -0.29865962266921997, 0.38042521476745605, 1.214597225189209, 0.4153037369251251, 0.12220929563045502, 0.11202391982078552, -0.10682197660207748, -0.15417753159999847, -0.913013756275177, 0.31251075863838196, 0.7771083116531372, 0.02767050266265869, -0.39996427297592163, -0.07225918024778366, 0.5706023573875427, 0.8014565110206604, -0.2352263182401657, -0.11044419556856155, 0.43467041850090027, -0.3412025272846222, -0.27782130241394043, -0.6037381291389465, 0.022315505892038345, 0.062384527176618576, 1.9748890399932861, -0.6130422353744507, -0.021974172443151474, 2.075800657272339, -0.8791833519935608, -0.0536305233836174, 0.028853764757514, -0.6517503261566162, -0.48423027992248535, 0.23721478879451752, 0.46928536891937256, 0.456791490316391, -0.7359365224838257, 0.35581353306770325, 0.17238163948059082, -0.2295672744512558, 0.062235090881586075, 0.4346512258052826, -0.2046528160572052, -0.26469653844833374, 0.8283898234367371, -0.06765490770339966, 0.1516066938638687, -0.5728721618652344, 0.9187679886817932, 0.1707943081855774, 0.9809412956237793, 0.1661311537027359, -0.17464439570903778, 0.3483094274997711, 0.4556746482849121, -0.37567779421806335, -0.16968032717704773, -0.7917116284370422, 0.38415464758872986, 0.13618937134742737, -0.5496076941490173, -0.10363064706325531, 0.0052490802481770515, -0.23702983558177948, -0.4476945996284485, 0.7399979829788208, 0.15297870337963104, -0.385464072227478, -0.17380975186824799, -0.17270097136497498, 1.103188157081604, -0.4854210913181305, -0.21232593059539795, 0.013249356299638748, -0.19531133770942688, -0.09600616246461868, -0.13894104957580566, -0.15394876897335052, 0.35636451840400696, 0.5259796977043152, 0.30961138010025024, -0.0707617998123169, 0.4629630148410797, 1.1637977361679077, 1.748645544052124, 1.4839277267456055, 0.25914403796195984, 0.08253209292888641, -1.0445910692214966, 0.1241007000207901, 0.208526149392128, 0.902529239654541, 0.18545933067798615, 0.5327290892601013, -0.04905661568045616, 0.8680771589279175, -0.1649170219898224, -0.0402878038585186, 0.20962543785572052, -0.31873852014541626, 0.8128641843795776, 0.5568767189979553, -0.16341379284858704, 0.2099965363740921, -0.024938173592090607, -0.9785352349281311, -3.2461023330688477, 0.7819176912307739, 0.19021637737751007, -0.19657157361507416, -0.04702898859977722, 0.2903995215892792, 0.7885388135910034, -0.000925300526432693, 0.11561691761016846, 0.37213897705078125, -0.12147491425275803, -0.48229748010635376, 0.8255369663238525, 1.1314358711242676, 0.8477895259857178, 0.1491556614637375, 0.8594530820846558, -0.6776791214942932, 0.454812616109848, 4.090808391571045, 0.0037144364323467016, 0.21623432636260986, 0.9850451350212097, 0.15461896359920502, 0.3804936408996582, 0.5917539000511169, 1.654995322227478, 0.48939841985702515, -0.11962246149778366, -0.08241110295057297, -0.5434858798980713, -0.7976136803627014, -0.4374864995479584, -0.9485079646110535, 0.3843607008457184, -0.4775179326534271, 0.6130967736244202, -0.14078742265701294, -0.42501500248908997, 0.6567938327789307, -0.9264785051345825, 0.1738586723804474, 0.30488887429237366, -0.183893620967865, -1.3705506324768066, 0.9438536167144775, -0.16857501864433289, 0.9281659126281738, -0.1255072057247162, 0.49692919850349426, 0.2548810839653015, -0.4718758761882782, -0.2652778625488281, 0.08445343375205994, 0.20986665785312653, -0.4676034152507782, -0.42117834091186523, 0.059337250888347626, 0.4595688581466675, 1.7502353191375732, 1.417510986328125, -0.1618495136499405, -0.5114874243736267, 0.035207509994506836, -0.5411863327026367, 0.22270965576171875, 0.21453088521957397, 0.16672846674919128, 0.3288973867893219, -0.5321808457374573, 0.13375943899154663, 0.04766486585140228, 0.18957459926605225, 0.49694302678108215, 0.06558965146541595, -0.0689329132437706, -0.20488283038139343, 0.44178882241249084, 0.05505954101681709, 0.26823511719703674, 0.663568913936615, -0.3722130060195923, -0.20830324292182922, -0.3397020101547241, 0.2888098955154419, 0.3090805113315582, 0.7613046169281006, -0.2655910551548004, 0.049116212874650955, 0.46075543761253357, 0.22170880436897278, 0.5200040340423584, 1.180023431777954, 0.4554607570171356, 0.03885732591152191, -0.005382479168474674, -0.45331430435180664, -0.6584051251411438, 0.5525951981544495, 0.6458331346511841, 0.03731837496161461, 0.4530788064002991, -0.006693542934954166, -0.9194576740264893, -0.050597939640283585, 1.0276172161102295, 0.31525760889053345, 0.474412202835083, 0.4571438729763031, 0.5555611848831177, -0.3132803738117218, -0.12785503268241882, 1.3980530500411987, 0.059547919780015945, 0.12135051935911179, 0.3498774766921997, -0.5410414338111877, 0.4013381898403168, 0.36193156242370605, 0.9743314981460571, -0.11330807954072952, 0.38111546635627747, 0.5703623294830322, 0.8923609852790833, -0.21598824858665466, -0.4690297842025757, -0.19180907309055328, 0.05367281287908554, 0.4605483412742615, 0.23021449148654938, -0.04103605076670647, 1.8281962871551514, 0.4144744873046875, -3.177921772003174, 0.31628337502479553, -0.3492822051048279, -0.6821262240409851, -0.6140479445457458, 1.5643178224563599, 1.0964158773422241, 0.059174999594688416, 0.5606526732444763, 0.442178338766098, -0.21319828927516937, 0.7069120407104492, 0.13614250719547272, -0.3538095951080322, 0.21749863028526306, 0.026757478713989258, 0.4403984844684601, 0.9980509877204895, -0.329427570104599, -0.08781774342060089, 1.2173629999160767, -1.0794228315353394, -0.47029298543930054, 0.49317675828933716, 0.19600236415863037, 0.2167803943157196, 4.039308547973633, 2.1356565952301025, 0.012301907874643803, 0.3336164653301239, -0.30822259187698364, 0.10046384483575821, -0.2716701030731201, 0.670879602432251, -0.605661153793335, -0.22786766290664673, -0.08196599036455154, -0.41292503476142883, 0.10018807649612427, -0.20599636435508728, 0.3860933184623718, 0.3783181607723236, -1.37697434425354, 0.49814942479133606, -0.23657216131687164, -0.23383377492427826, -0.6854817271232605, -1.0917953252792358, -0.966153085231781, 0.7447578310966492, 1.0251866579055786, -0.829109251499176, 0.6047629117965698, 0.4927782118320465, 0.2970539331436157, -0.7509425282478333, 0.34658095240592957, 0.705395519733429, 0.4778268039226532, -0.1134093850851059, 0.5728747248649597, -0.11876750737428665, -0.15853391587734222, 0.17360597848892212, -0.025884905830025673, 0.5709880590438843, -0.16290679574012756, 0.45423048734664917, 0.8742733597755432, 0.3451870381832123, -0.031665537506341934, -0.2027769684791565, -0.12112389504909515, -0.2597500681877136, 0.0772704929113388, -0.3248331546783447, 0.5819066762924194, 0.032205477356910706, 0.0067769307643175125, 0.27534380555152893, -0.27860453724861145, 0.5309192538261414, 0.5150378346443176, 0.7199206948280334, -0.33182328939437866, 0.5265918970108032, 0.25646910071372986, 0.7883903384208679, 0.8194481134414673, 0.20027664303779602, -0.23085765540599823, -0.04200863465666771, -0.0028336155228316784, 0.42930904030799866, 1.1653732061386108, 0.2786373794078827, -0.5327414274215698, -0.0333041176199913, -0.7686677575111389, -0.29479533433914185, 0.670346200466156, 0.3322993814945221, -0.6657515168190002, -0.4099460542201996, 0.33608320355415344, 0.4299384653568268, -0.570794939994812, -0.4998302757740021, 0.5668152570724487, 0.36892831325531006, 0.16928628087043762, -0.19117876887321472, 1.6313022375106812, 1.5868247747421265, 0.4389730989933014, -1.1483126878738403, 0.3067215383052826, 0.00652090460062027, 1.141717553138733, -0.02982155606150627, 0.4012806713581085, 0.10430867224931717, -0.1595766395330429, 0.47070080041885376, -0.030371947214007378, 0.13567881286144257, -1.118005633354187, 0.03937413915991783, 0.4037121534347534, 0.36087125539779663, -0.7692624926567078, -1.9164836406707764, 0.2777147889137268, 0.25503265857696533, 1.534070611000061, 0.13660673797130585, 0.2762518525123596, -0.3546375632286072, 0.7524110674858093, -0.9404332041740417, 0.8023898005485535, -0.44208669662475586, -0.4338611662387848, 0.021702716127038002, -0.516796350479126, -1.4117096662521362, 0.4559239149093628, -0.6760635375976562, 0.33104071021080017, -0.41364872455596924, -0.5068351030349731, -0.36346182227134705, -0.6101327538490295, -0.09538616240024567, 0.49412065744400024, -1.161630392074585, 0.04759373515844345, 0.6033179759979248, 0.4271422028541565, 0.2499011754989624, -0.9742698669433594, -0.539853572845459, -0.768473744392395, -0.6953081488609314, -0.4429870843887329, 0.3443402051925659, 0.5105757117271423, -0.3129268288612366, -0.6463056206703186, 0.16150742769241333, 0.5304639339447021, 0.3147660195827484, 0.2740562856197357, -0.3693452775478363, 0.4836103320121765, 0.45668676495552063, -0.2594902217388153, 0.8769427537918091, -1.2473385334014893, -0.21631629765033722, 0.36528584361076355, 0.5667948722839355, -0.012082753702998161, -0.3988359272480011, 0.7931106090545654, -1.092612862586975, -0.5928066372871399, 1.9827654361724854, 0.48098868131637573, 0.19865486025810242, 0.2737027704715729, -0.19716034829616547, 0.0015522690955549479, -0.04512443393468857, -0.04439881443977356, 0.10490469634532928, -0.2612514793872833, 0.47736918926239014, 1.2690974473953247, 0.6152467727661133, -0.24202899634838104, -0.6321191191673279, -0.39402300119400024, -0.14399732649326324, -0.06231984868645668, -0.012097257189452648, -0.27982404828071594, -0.44259658455848694, 0.2962544560432434, -0.34971386194229126, -0.3295086622238159, 0.3052699565887451, 1.0247174501419067, -0.5346670150756836, -0.06743023544549942, 0.43662187457084656, -0.41157254576683044, 0.02770387940108776, 0.0467437207698822, 0.7673884630203247, -0.2828211486339569, 0.6635240912437439, 0.5150831341743469, -0.726318359375, -0.13484330475330353, 0.04248370602726936, 0.9807736873626709, 0.6750813722610474, 0.3301442861557007, 0.7675497531890869, 0.6238925457000732, 1.5405131578445435, 0.10336831957101822, -0.03689873591065407, 0.7202839255332947, 0.4988161325454712, 0.4613756239414215, -0.2470785677433014, 0.35568371415138245, -0.41308721899986267, -0.15634238719940186, 0.31495219469070435, -0.7765375375747681, 0.4226078987121582, 0.21518339216709137, 0.15807190537452698, 0.2316286563873291, 1.4048640727996826, -0.7013916969299316, 0.7512350082397461, 0.3135628402233124, -0.4442114233970642, 0.06301351636648178, -0.3534319996833801, -0.11353572458028793, -0.0013689369661733508, 0.5816927552223206, 0.13440081477165222, -0.5109500288963318, -0.13919532299041748, -0.13851191103458405, -0.2510550618171692, 0.22943215072155, 0.5551763772964478, -0.616499125957489, 0.7614637017250061, 0.313208669424057, 0.36513587832450867, 1.0168895721435547, 0.508091926574707, 0.34412065148353577, 0.1656421273946762, 0.10962098836898804, -0.6470363140106201, 0.688664436340332, -0.4690352976322174, 0.4506165683269501, 0.9144284129142761, -0.8664258122444153, 0.6273152232170105, 0.6800537109375, 2.2298896312713623, -0.06448178738355637, 0.8916381597518921, 0.00926890503615141, 0.24265024065971375, -0.4654858410358429, 0.43432483077049255, 1.08012056350708, 0.09750422835350037, 0.10579671710729599, 0.07045508176088333, 1.4355701208114624, 0.06850069016218185, -0.08560917526483536, 0.5194433331489563, 1.0437344312667847, 0.646782398223877, -1.0526492595672607, 1.2251874208450317, 0.6367607712745667, 0.3794980049133301, -0.5108612775802612, 0.5616302490234375, 0.6437252759933472, 0.004600853193551302, -0.4255708158016205, -0.25865334272384644, -0.6912674307823181, -0.23089995980262756, 0.7240869998931885, 0.08481021970510483, 0.36015447974205017, -0.217198446393013, -1.4239293336868286, -0.806058406829834, 0.5895003080368042, -0.24002434313297272, 0.19213047623634338, -0.006345119792968035, 0.71961510181427, 0.0729503184556961, -0.6856213212013245, -0.11492668837308884, 0.7883159518241882, 1.1653783321380615, 0.10351294279098511, 0.08422201871871948, -0.5947763323783875, 0.5079442858695984, 0.5717050433158875, 0.24958154559135437, -0.04401836171746254, -0.3428078591823578, 0.5640282034873962, -0.20137611031532288, -0.06239637732505798, 0.28303733468055725, -0.2907027304172516, 0.2636072039604187, 0.17270143330097198, -0.2640516757965088, 0.4240148067474365, -0.07372399419546127, 0.32854893803596497, 0.4050366282463074, 0.13032285869121552, 0.23971723020076752, 0.7967756986618042, -0.013929842971265316, -0.4956957697868347, 0.26474088430404663, -0.6258039474487305, -4.019191265106201, -0.013980203308165073, -0.17575395107269287, 0.6577354073524475, -0.035948362201452255, 0.28921759128570557, 0.5884566903114319, 0.7260934710502625, -0.6613948345184326, -0.6781761646270752, -0.45957592129707336, 0.18347087502479553, -0.24930161237716675, -0.25203144550323486, 0.036329902708530426, 0.027361145243048668, 1.2021018266677856, -0.08146076649427414, 0.5571503639221191, 0.5177081227302551, -0.26987001299858093, -0.264294296503067, 0.2066158652305603, -0.9030770659446716, 0.016390526667237282, 0.050568096339702606, -0.8366640210151672, -0.3475412428379059, 1.1336146593093872, 0.26356807351112366, 0.22641025483608246, 1.3429673910140991, -0.47533363103866577, -0.19927655160427094, -0.8075941801071167, 0.015540492720901966, 0.8168909549713135, 0.308650404214859, 0.6607806086540222, 0.1622619926929474, 1.0500487089157104, -1.120220422744751, 0.7610990405082703, 0.07728412002325058, 0.005907746497541666, -0.43740174174308777, 0.4821859300136566, 0.13942140340805054, 0.18643023073673248, 1.1923435926437378, 0.7714289426803589, 0.6424959301948547, -0.11452766507863998, -0.7785789966583252, 0.09279549866914749, -0.2840103507041931, 0.5626478791236877, -0.10890016704797745, -0.31430384516716003, -0.28386929631233215, -0.3103025257587433, 0.04489059001207352, -1.6019303798675537, 0.3229711949825287, -0.357986181974411, 0.11681950092315674, 1.5878045558929443, -0.7268560528755188, -0.3601108193397522, -0.046549562364816666, -0.9016430974006653, 0.5773821473121643, -0.08293551951646805, -0.4989747107028961, -0.47853872179985046, -0.8956760764122009, 1.159434199333191, -0.40574631094932556, 0.3702017068862915, 0.06507870554924011, -0.04833270609378815, -0.3947618901729584, -0.6302058696746826, -0.1985829472541809, 0.6510186195373535, -0.24731673300266266, -0.08686091005802155, -0.43729984760284424, 0.34990090131759644, -0.5753146409988403, -0.08077289164066315, 1.5061732530593872, -1.1860401630401611, -0.32344239950180054, 0.1438502073287964, 0.4116138219833374, 0.22366593778133392, 1.3101136684417725, -0.5926946997642517, 0.7637220025062561, 0.34829485416412354, 0.9338670372962952, 0.19185329973697662, 0.9103571176528931, 0.8337044715881348, 0.8582355380058289, 0.6430612802505493, -0.951246976852417]"
